id,timestamp,ABSOLUTE_LOAD,ACCELERATOR_POS_D,ACCELERATOR_POS_E,BAROMETRIC_PRESSURE,CALIBRATION_ID,CONTROL_MODULE_VOLTAGE,COOLANT_TEMP,DISTANCE_SINCE_DTC_CLEAR,DISTANCE_W_MIL,ELM_VERSION,ELM_VOLTAGE,ENGINE_LOAD,EVAPORATIVE_PURGE,FUEL_STATUS,GET_CURRENT_DTC,GET_DTC,INTAKE_PRESSURE,INTAKE_TEMP,LONG_FUEL_TRIM_1,MIDS_A,MIDS_B,MONITOR_CATALYST_B1,MONITOR_O2_B1S1,MONITOR_VVT_B1,O2_B1S1,O2_B1S2,O2_SENSORS,OBD_COMPLIANCE,PIDS_9A,PIDS_A,PIDS_B,PIDS_C,RELATIVE_THROTTLE_POS,RPM,RUN_TIME,SHORT_FUEL_TRIM_1,SPEED,STATUS,THROTTLE_ACTUATOR,THROTTLE_POS,THROTTLE_POS_B,TIMING_ADVANCE,WARMUPS_SINCE_DTC_CLEAR
25,2025-04-22 14:40:26,19.215686274509803 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),14.63 volt,90 degree_Celsius,1.0 kilometer,0.0 kilometer,ELM327 v2.1,13.9 volt,21.96078431372549 percent,0.0 percent,"('Open loop due to engine load OR fuel cut due to deceleration', '')",[],[],32 kilopascal,51 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.02 volt,0.0 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,946.5 revolutions_per_minute,423.0 second,0.0 percent,6.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf689e350>,10.196078431372548 percent,16.862745098039216 percent,16.470588235294116 percent,-5.5 degree,0.0 count
26,2025-04-22 14:40:33,67.84313725490196 percent,45.490196078431374 percent,23.92156862745098 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.735 volt,91 degree_Celsius,1.0 kilometer,0.0 kilometer,ELM327 v2.1,13.3 volt,96.47058823529412 percent,0.0 percent,"('Open loop due to engine load OR fuel cut due to deceleration', '')",[],[],95 kilopascal,50 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.44 volt,0.41 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,78.03921568627452 percent,2758.0 revolutions_per_minute,430.0 second,11.71875 percent,40.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68eab50>,100.0 percent,88.23529411764706 percent,87.84313725490196 percent,14.0 degree,0.0 count
27,2025-04-22 14:40:40,64.31372549019608 percent,37.254901960784316 percent,25.49019607843137 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.688 volt,92 degree_Celsius,1.0 kilometer,0.0 kilometer,ELM327 v2.1,13.6 volt,92.15686274509804 percent,0.0 percent,"('Open loop due to engine load OR fuel cut due to deceleration', '')",[],[],93 kilopascal,50 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.95 volt,0.91 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,41.568627450980394 percent,5424.0 revolutions_per_minute,437.0 second,0.0 percent,75.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68861d0>,99.6078431372549 percent,87.84313725490196 percent,87.45098039215686 percent,18.5 degree,0.0 count
28,2025-04-22 14:40:47,16.470588235294116 percent,41.1764705882353 percent,20.392156862745097 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.57 volt,93 degree_Celsius,1.0 kilometer,0.0 kilometer,ELM327 v2.1,13.3 volt,83.92156862745098 percent,0.0 percent,"('Open loop due to engine load OR fuel cut due to deceleration', '')",[],[],87 kilopascal,48 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.93 volt,0.9 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,12.156862745098039 percent,4240.0 revolutions_per_minute,444.0 second,0.0 percent,82.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf6886610>,15.294117647058824 percent,21.96078431372549 percent,21.568627450980394 percent,-18.0 degree,0.0 count
29,2025-04-22 14:40:54,18.823529411764707 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),14.606 volt,94 degree_Celsius,1.0 kilometer,0.0 kilometer,ELM327 v2.1,14.4 volt,22.745098039215687 percent,0.0 percent,"('Open loop due to engine load OR fuel cut due to deceleration', '')",[],[],34 kilopascal,48 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.055 volt,0.06 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.450980392156863 percent,865.5 revolutions_per_minute,451.0 second,2.34375 percent,14.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68866b0>,9.803921568627452 percent,17.647058823529413 percent,17.254901960784313 percent,-4.5 degree,0.0 count
30,2025-04-22 14:41:01,55.68627450980392 percent,32.94117647058823 percent,16.470588235294116 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.876 volt,93 degree_Celsius,1.0 kilometer,0.0 kilometer,ELM327 v2.1,12.8 volt,84.70588235294117 percent,0.0 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],96 kilopascal,48 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.865 volt,0.095 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,12.156862745098039 percent,1070.5 revolutions_per_minute,458.0 second,7.8125 percent,15.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf689ec30>,25.88235294117647 percent,38.03921568627451 percent,37.64705882352941 percent,0.0 degree,0.0 count
31,2025-04-22 14:41:08,39.6078431372549 percent,31.372549019607842 percent,15.294117647058824 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.758000000000001 volt,93 degree_Celsius,1.0 kilometer,0.0 kilometer,ELM327 v2.1,13.3 volt,50.98039215686274 percent,0.0 percent,"('Open loop due to engine load OR fuel cut due to deceleration', '')",[],[],40 kilopascal,48 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.11 volt,0.16 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,14.117647058823529 percent,1983.0 revolutions_per_minute,465.0 second,0.0 percent,27.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68861d0>,18.03921568627451 percent,24.313725490196077 percent,23.92156862745098 percent,3.5 degree,0.0 count
32,2025-04-22 14:41:15,15.686274509803921 percent,27.45098039215686 percent,13.72549019607843 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.735 volt,92 degree_Celsius,2.0 kilometer,0.0 kilometer,ELM327 v2.1,13.3 volt,41.96078431372549 percent,0.0 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],44 kilopascal,49 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.115 volt,0.185 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,10.196078431372548 percent,2243.5 revolutions_per_minute,472.0 second,0.0 percent,33.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68eabf0>,10.196078431372548 percent,18.03921568627451 percent,18.03921568627451 percent,-1.0 degree,0.0 count
33,2025-04-22 14:41:22,53.72549019607843 percent,38.03921568627451 percent,19.215686274509803 percent,96 kilopascal,bytearray(b'33920-66R0*'),N/A,91 degree_Celsius,2.0 kilometer,0.0 kilometer,ELM327 v2.1,13.3 volt,81.56862745098039 percent,0.0 percent,"('Open loop due to engine load OR fuel cut due to deceleration', '')",[],[],74 kilopascal,50 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.31 volt,0.225 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,1967.5 revolutions_per_minute,479.0 second,0.0 percent,40.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68eab50>,13.72549019607843 percent,23.92156862745098 percent,23.92156862745098 percent,18.0 degree,0.0 count
34,2025-04-22 14:41:29,66.66666666666667 percent,43.529411764705884 percent,21.96078431372549 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.711 volt,92 degree_Celsius,2.0 kilometer,0.0 kilometer,ELM327 v2.1,13.4 volt,28.627450980392158 percent,0.0 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],25 kilopascal,50 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.04 volt,0.73 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,8.627450980392156 percent,1970.5 revolutions_per_minute,486.0 second,0.0 percent,39.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf6886290>,10.588235294117647 percent,18.431372549019606 percent,18.03921568627451 percent,-26.5 degree,0.0 count
35,2025-04-22 14:41:36,26.666666666666668 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.64 volt,91 degree_Celsius,2.0 kilometer,0.0 kilometer,ELM327 v2.1,13.2 volt,39.6078431372549 percent,0.0 percent,"('Open loop due to engine load OR fuel cut due to deceleration', '')",[],[],47 kilopascal,49 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.805 volt,0.13 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.450980392156863 percent,843.0 revolutions_per_minute,493.0 second,3.90625 percent,7.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68cd130>,9.803921568627452 percent,17.647058823529413 percent,15.686274509803921 percent,1.5 degree,0.0 count
36,2025-04-22 14:41:43,54.11764705882353 percent,32.15686274509804 percent,14.901960784313726 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.829 volt,91 degree_Celsius,2.0 kilometer,0.0 kilometer,ELM327 v2.1,13.6 volt,87.05882352941177 percent,0.0 percent,"('Open loop due to engine load OR fuel cut due to deceleration', '')",[],[],87 kilopascal,50 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.12 volt,0.39 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,1324.5 revolutions_per_minute,500.0 second,0.0 percent,31.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68eab50>,18.823529411764707 percent,24.705882352941178 percent,25.88235294117647 percent,5.0 degree,0.0 count
37,2025-04-22 14:41:50,77.25490196078431 percent,47.05882352941177 percent,23.529411764705884 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.664 volt,91 degree_Celsius,2.0 kilometer,0.0 kilometer,ELM327 v2.1,13.2 volt,99.2156862745098 percent,0.0 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],64 kilopascal,50 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.075 volt,0.435 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,8.235294117647058 percent,1991.0 revolutions_per_minute,507.0 second,0.0 percent,40.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68861d0>,18.431372549019606 percent,18.431372549019606 percent,18.03921568627451 percent,12.5 degree,0.0 count
38,2025-04-22 14:41:57,17.254901960784313 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.97 volt,90 degree_Celsius,2.0 kilometer,0.0 kilometer,ELM327 v2.1,13.8 volt,34.90196078431372 percent,0.0 percent,"('Open loop due to engine load OR fuel cut due to deceleration', '')",[],[],41 kilopascal,50 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.805 volt,0.11 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.450980392156863 percent,840.0 revolutions_per_minute,514.0 second,0.0 percent,6.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68ead90>,9.803921568627452 percent,17.647058823529413 percent,17.254901960784313 percent,6.0 degree,0.0 count
39,2025-04-22 14:42:04,52.94117647058823 percent,32.94117647058823 percent,16.862745098039216 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.311 volt,90 degree_Celsius,2.0 kilometer,0.0 kilometer,ELM327 v2.1,13.1 volt,92.94117647058823 percent,0.0 percent,"('Open loop due to engine load OR fuel cut due to deceleration', '')",[],[],96 kilopascal,50 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.55 volt,0.385 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,8.627450980392156 percent,1851.0 revolutions_per_minute,521.0 second,7.8125 percent,25.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68eabf0>,9.411764705882353 percent,17.647058823529413 percent,17.254901960784313 percent,-7.0 degree,0.0 count
40,2025-04-22 14:42:11,31.372549019607842 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.499 volt,91 degree_Celsius,2.0 kilometer,0.0 kilometer,ELM327 v2.1,13.2 volt,78.03921568627452 percent,0.0 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],95 kilopascal,51 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.22 volt,0.395 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,25.88235294117647 percent,2054.5 revolutions_per_minute,528.0 second,0.0 percent,28.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68eab50>,9.803921568627452 percent,18.03921568627451 percent,17.647058823529413 percent,15.0 degree,0.0 count
41,2025-04-22 14:42:18,70.19607843137254 percent,45.88235294117647 percent,23.529411764705884 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.546000000000001 volt,90 degree_Celsius,2.0 kilometer,0.0 kilometer,ELM327 v2.1,13.5 volt,99.6078431372549 percent,0.0 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],95 kilopascal,51 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.895 volt,0.745 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.450980392156863 percent,1698.5 revolutions_per_minute,535.0 second,0.0 percent,34.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68eab50>,13.333333333333334 percent,19.215686274509803 percent,17.254901960784313 percent,15.5 degree,0.0 count
42,2025-04-22 14:42:25,23.137254901960784 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.711 volt,90 degree_Celsius,2.0 kilometer,0.0 kilometer,ELM327 v2.1,13.5 volt,39.21568627450981 percent,0.0 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],46 kilopascal,51 degree_Celsius,0.0 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.035 volt,0.74 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,37.64705882352941 percent,951.0 revolutions_per_minute,542.0 second,3.125 percent,13.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68eab90>,10.980392156862745 percent,20.0 percent,19.607843137254903 percent,12.0 degree,0.0 count
